"FileNumber","CommitteeType","Committee","CandidateName","ExpenditureCode","Name","Address","City","State","Zip","Occupation","OfficeSought","ExpenditureType","Description","Purpose","Amount","Expenditure_Date","Amended"
"6730","Candidate","Dawn Wooten for State Superintendent of Public Instruction for Indiana","Dawn Marie Wooten","Operations","Indiana State University","210 N 6th Street","Terre Haute","IN","47809","","","Direct - Operations","","Parking","2.0000","2016-04-20 00:00:00","0"
"6730","Candidate","Dawn Wooten for State Superintendent of Public Instruction for Indiana","Dawn Marie Wooten","Operations","Kroger","1125 West State Blvd","","IN","46808","","","Direct - Operations","","Fuel","20.0000","2016-02-07 00:00:00","0"
"6730","Candidate","Dawn Wooten for State Superintendent of Public Instruction for Indiana","Dawn Marie Wooten","Operations","Kroger","5725 Coventry Lane","Fort Wayne","IN","46804","","","Direct - Operations","","fuel","15.0000","2016-05-11 00:00:00","0"
"6730","Candidate","Dawn Wooten for State Superintendent of Public Instruction for Indiana","Dawn Marie Wooten","Operations","Kroger","5725 Coventry Lane","Fort Wayne","IN","46804","","","Direct - Operations","","fuel","15.1500","2016-05-25 00:00:00","0"
"6730","Candidate","Dawn Wooten for State Superintendent of Public Instruction for Indiana","Dawn Marie Wooten","Operations","Kroger","5725 Coventry Lane","Fort Wayne","IN","46804","","","Direct - Operations","","fuel","19.3500","2016-04-13 00:00:00","0"
"6730","Candidate","Dawn Wooten for State Superintendent of Public Instruction for Indiana","Dawn Marie Wooten","Operations","Kroger","5725 Coventry Lane","Fort Wayne","IN","46804","","","Direct - Operations","","Fuel","20.0000","2016-02-25 00:00:00","0"
"6730","Candidate","Dawn Wooten for State Superintendent of Public Instruction for Indiana","Dawn Marie Wooten","Operations","Kroger","5725 Coventry Lane","Fort Wayne","IN","46804","","","Direct - Operations","","fuel","22.9300","2016-04-18 00:00:00","0"
"6730","Candidate","Dawn Wooten for State Superintendent of Public Instruction for Indiana","Dawn Marie Wooten","Operations","Kroger","5725 Coventry Lane","Fort Wayne","IN","46804","","","Direct - Operations","","Fuel","23.8000","2016-03-10 00:00:00","0"
"6730","Candidate","Dawn Wooten for State Superintendent of Public Instruction for Indiana","Dawn Marie Wooten","Operations","Kroger","5725 Coventry Lane","Fort Wayne","IN","46804","","","Direct - Operations","","fuel","24.2000","2016-06-01 00:00:00","0"
"6730","Candidate","Dawn Wooten for State Superintendent of Public Instruction for Indiana","Dawn Marie Wooten","Operations","Kroger","5725 Coventry Lane","Fort Wayne","IN","46804","","","Direct - Operations","","fuel","24.3400","2016-04-20 00:00:00","0"
"6730","Candidate","Dawn Wooten for State Superintendent of Public Instruction for Indiana","Dawn Marie Wooten","Operations","Kroger","5725 Coventry Lane","Fort Wayne","IN","46804","","","Direct - Operations","","Fuel","25.4000","2016-03-14 00:00:00","0"
"6730","Candidate","Dawn Wooten for State Superintendent of Public Instruction for Indiana","Dawn Marie Wooten","Operations","Kroger","5725 Coventry Lane","Fort Wayne","IN","46804","","","Direct - Operations","","Fuel","25.6000","2016-02-27 00:00:00","0"
"6730","Candidate","Dawn Wooten for State Superintendent of Public Instruction for Indiana","Dawn Marie Wooten","Operations","Kroger #424","10230 Chestnut Plaza Drive","Fort Wayne","IN","46814","","","Direct - Operations","","Fuel","10.8000","2016-02-11 00:00:00","0"
"6730","Candidate","Dawn Wooten for State Superintendent of Public Instruction for Indiana","Dawn Marie Wooten","Operations","Kroger #424","10230 Chestnut Plaza Drive","Fort Wayne","IN","46814","","","Direct - Operations","","Fuel","15.0000","2016-03-08 00:00:00","0"
"6730","Candidate","Dawn Wooten for State Superintendent of Public Instruction for Indiana","Dawn Marie Wooten","Operations","Kroger #424","10230 Chestnut Plaza Drive","Fort Wayne","IN","46814","","","Direct - Operations","","Fuel","25.0000","2016-03-21 00:00:00","0"
"6730","Candidate","Dawn Wooten for State Superintendent of Public Instruction for Indiana","Dawn Marie Wooten","Operations","Kroger #424","10230 Chestnut Plaza Drive","Fort Wayne","IN","46814","","","Direct - Operations","","Fuel","26.5100","2016-04-08 00:00:00","0"
